method,repeat,metric,value
Random Convex MDT_t2,73,chs,5.496743233848609
Random Convex MDT_t2,73,ami,0.8950313999333701
Random Convex MDT_t2,73,ari,0.8187134026415832
Random Convex MDT_t2,74,chs,5.440894800211812
Random Convex MDT_t2,74,ami,0.8160268834313537
Random Convex MDT_t2,74,ari,0.7115637845908126
Random Convex MDT_t2,75,chs,5.3619300856196945
Random Convex MDT_t2,75,ami,0.8336414030451912
Random Convex MDT_t2,75,ari,0.7037044239720971
Random Convex MDT_t2,76,chs,5.349251387600307
Random Convex MDT_t2,76,ami,0.7939959094971432
Random Convex MDT_t2,76,ari,0.6427952507900462
Random Convex MDT_t2,77,chs,5.397068819600257
Random Convex MDT_t2,77,ami,0.8178191301949712
Random Convex MDT_t2,77,ari,0.6917504449301844
Random Convex MDT_t2,78,chs,5.389664395403823
Random Convex MDT_t2,78,ami,0.8364556082717891
Random Convex MDT_t2,78,ari,0.7122887937603435
Random Convex MDT_t2,79,chs,5.414759563269577
Random Convex MDT_t2,79,ami,0.8240532351810846
Random Convex MDT_t2,79,ari,0.7053454184289288
Random Convex MDT_t2,80,chs,5.494619134168535
Random Convex MDT_t2,80,ami,0.8913713553987913
Random Convex MDT_t2,80,ari,0.8161602948248344
