method,repeat,metric,value
Random Convex MDT_t2,43,ami,0.6345007957453667
Random Convex MDT_t2,43,ari,0.5298693536982286
Random Convex MDT_t2,44,chs,3.63523486714768
Random Convex MDT_t2,44,ami,0.606506452535189
Random Convex MDT_t2,44,ari,0.4848289925206891
Random Convex MDT_t2,45,chs,3.554617103453653
Random Convex MDT_t2,45,ami,0.560975415001845
Random Convex MDT_t2,45,ari,0.46958715228548925
Random Convex MDT_t2,46,chs,3.6253632896450205
Random Convex MDT_t2,46,ami,0.6469735094528332
Random Convex MDT_t2,46,ari,0.5911950329027464
Random Convex MDT_t2,47,chs,3.6181778549800208
Random Convex MDT_t2,47,ami,0.5990852732903216
Random Convex MDT_t2,47,ari,0.4955480606280069
Random Convex MDT_t2,48,chs,3.4815327773464517
Random Convex MDT_t2,48,ami,0.6226630764684461
Random Convex MDT_t2,48,ari,0.4991672687986839
Random Convex MDT_t2,49,chs,3.6064833759010178
Random Convex MDT_t2,49,ami,0.574216627108443
Random Convex MDT_t2,49,ari,0.5009303294280492
Random Convex MDT_t2,50,chs,3.6088199283939546
Random Convex MDT_t2,50,ami,0.6314497626021609
Random Convex MDT_t2,50,ari,0.5755792090117974
Random Convex MDT_t2,51,chs,3.5073335012941373
Random Convex MDT_t2,51,ami,0.6763956141563885
Random Convex MDT_t2,51,ari,0.6071949944446452
Random Convex MDT_t2,52,chs,3.5309364440940914
Random Convex MDT_t2,52,ami,0.6285011680146878
Random Convex MDT_t2,52,ari,0.5848256528537601
Random Convex MDT_t2,53,chs,3.570585331820445
Random Convex MDT_t2,53,ami,0.6307593783221559
Random Convex MDT_t2,53,ari,0.5325330877892694
Random Convex MDT_t2,54,chs,3.6414223496451723
Random Convex MDT_t2,54,ami,0.5975812503506874
Random Convex MDT_t2,54,ari,0.48206528497383255
Random Convex MDT_t2,55,chs,3.63254983749157
Random Convex MDT_t2,55,ami,0.6061711999896556
Random Convex MDT_t2,55,ari,0.48474908078105605
Random Convex MDT_t2,56,chs,3.6114089081745377
Random Convex MDT_t2,56,ami,0.5848663858991696
Random Convex MDT_t2,56,ari,0.4959368516811305
Random Convex MDT_t2,57,chs,3.543504414818734
Random Convex MDT_t2,57,ami,0.5902351621456893
Random Convex MDT_t2,57,ari,0.512862414904083
Random Convex MDT_t2,58,chs,3.592348552836063
Random Convex MDT_t2,58,ami,0.5884704687582168
Random Convex MDT_t2,58,ari,0.489892655086656
Random Convex MDT_t2,59,chs,3.605659604076022
Random Convex MDT_t2,59,ami,0.6424323795745815
Random Convex MDT_t2,59,ari,0.5838956778918469
Random Convex MDT_t2,60,chs,3.527295596969069
Random Convex MDT_t2,60,ami,0.5582583691096263
Random Convex MDT_t2,60,ari,0.4634492950784315
Random Convex MDT_t2,61,chs,3.6217491649169182
Random Convex MDT_t2,61,ami,0.6486301654212234
Random Convex MDT_t2,61,ari,0.5917477332340816
Random Convex MDT_t2,62,chs,3.6023389990064274
Random Convex MDT_t2,62,ami,0.6345494312135052
Random Convex MDT_t2,62,ari,0.5744597216330196
Random Convex MDT_t2,63,chs,3.6010375980647438
Random Convex MDT_t2,63,ami,0.5706148341326626
Random Convex MDT_t2,63,ari,0.4801147425943231
Random Convex MDT_t2,64,chs,3.617044689270461
Random Convex MDT_t2,64,ami,0.6410686336155769
Random Convex MDT_t2,64,ari,0.5868608513286413
Random Convex MDT_t2,65,chs,3.6259402619990624
Random Convex MDT_t2,65,ami,0.5879046281739564
Random Convex MDT_t2,65,ari,0.47631827121247283
Random Convex MDT_t2,66,chs,3.6054264574664785
Random Convex MDT_t2,66,ami,0.6359406826722629
Random Convex MDT_t2,66,ari,0.5793499155438446
Random Convex MDT_t2,67,chs,3.5746668777919433
Random Convex MDT_t2,67,ami,0.5737159673408864
Random Convex MDT_t2,67,ari,0.4572828343005353
Random Convex MDT_t2,68,chs,3.631078136099628
Random Convex MDT_t2,68,ami,0.5971778435373946
Random Convex MDT_t2,68,ari,0.47912710385933327
Random Convex MDT_t2,69,chs,3.551672397185547
Random Convex MDT_t2,69,ami,0.5777665132574756
Random Convex MDT_t2,69,ari,0.5274959892111067
Random Convex MDT_t2,70,chs,3.5861639824892015
Random Convex MDT_t2,70,ami,0.6228146078622164
Random Convex MDT_t2,70,ari,0.5177175499389285
Random Convex MDT_t2,71,chs,3.6206774479568105
Random Convex MDT_t2,71,ami,0.6422675790680876
Random Convex MDT_t2,71,ari,0.5871658155032449
Random Convex MDT_t2,72,chs,3.561377423155055
Random Convex MDT_t2,72,ami,0.5523911488031349
Random Convex MDT_t2,72,ari,0.42926535477933575
Random Convex MDT_t2,73,chs,3.528348174160886
Random Convex MDT_t2,73,ami,0.6172400632636288
Random Convex MDT_t2,73,ari,0.5714895365177334
Random Convex MDT_t2,74,chs,3.533198388963337
Random Convex MDT_t2,74,ami,0.6380820880873399
Random Convex MDT_t2,74,ari,0.5503775095952814
Random Convex MDT_t2,75,chs,3.565589276455293
Random Convex MDT_t2,75,ami,0.6388250311594776
Random Convex MDT_t2,75,ari,0.5834451426900246
Random Convex MDT_t2,76,chs,3.617669302805863
Random Convex MDT_t2,76,ami,0.6442473518422588
Random Convex MDT_t2,76,ari,0.5878171647764652
Random Convex MDT_t2,77,chs,3.634414884345347
Random Convex MDT_t2,77,ami,0.6054121438033053
Random Convex MDT_t2,77,ari,0.485036725252452
Random Convex MDT_t2,78,chs,3.611379286083629
Random Convex MDT_t2,78,ami,0.6423187843109217
Random Convex MDT_t2,78,ari,0.5859784108841655
Random Convex MDT_t2,79,chs,3.621048701671762
Random Convex MDT_t2,79,ami,0.6353349218077347
Random Convex MDT_t2,79,ari,0.5785906806350875
